date,pair,pool_address,tvl_usd,volume_usd,fees_usd,vol_per_tvl_pct,fees_per_tvl_pct,fees_per_vol_pct
2026-04-20,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,832517.07,1247534.68,486.1011,149.8509,0.058389,0.038965
2026-04-20,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,386142.54,1533006.99,760.1779,397.0055,0.196865,0.049587
2026-04-20,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,611767.44,580048.42,334.7111,94.8152,0.054712,0.057704
2026-04-20,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1896384.62,1198850.55,251.3496,63.2177,0.013254,0.020966
2026-04-20,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,90096.64,10788.98,23.414,11.9749,0.025988,0.217017
2026-04-21,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,834621.8,663538.69,244.6292,79.5017,0.02931,0.036867
2026-04-21,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,385342.48,2217693.64,574.993,575.5124,0.149216,0.025928
2026-04-21,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,617331.86,842578.38,220.5421,136.4871,0.035725,0.026175
2026-04-21,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1893744.46,924095.32,186.0734,48.7973,0.009826,0.020136
2026-04-21,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,89934.07,1462.48,2.9463,1.6262,0.003276,0.20146
2026-04-22,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,652670.23,779089.22,258.6486,119.3695,0.039629,0.033199
2026-04-22,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,384973.2,329848.83,101.1953,85.681,0.026286,0.030679
2026-04-22,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,620694.97,912798.88,258.1035,147.0608,0.041583,0.028276
2026-04-22,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1936069.52,1271802.91,256.5936,65.6899,0.013253,0.020176
2026-04-22,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,92947.72,9486.25,23.8053,10.206,0.025612,0.250946
2026-04-23,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,652888.28,2061951.57,569.1218,315.82,0.08717,0.027601
2026-04-23,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,436159.33,1348799.48,651.5611,309.2447,0.149386,0.048307
2026-04-23,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,551303.49,755180.89,202.4064,136.981,0.036714,0.026802
2026-04-23,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1901127.34,974791.69,218.7883,51.2744,0.011508,0.022445
2026-04-23,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,89691.04,9478.54,41.629,10.568,0.046414,0.439193
2026-04-24,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,649065.73,1502353.19,262.1937,231.464,0.040396,0.017452
2026-04-24,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,436577.49,126245.12,55.6612,28.917,0.012749,0.04409
2026-04-24,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,538950.95,616256.89,111.5396,114.3438,0.020696,0.0181
2026-04-24,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1882874.05,530160.47,98.0882,28.157,0.005209,0.018502
2026-04-24,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,89388.89,114.26,0.4977,0.1278,0.000557,0.435562
2026-04-25,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,475362.97,289764.09,46.3777,60.9564,0.009756,0.016005
2026-04-25,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,309536.64,14677.48,2.872,4.7418,0.000928,0.019567
2026-04-25,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,539387.8,293534.23,22.7011,54.4199,0.004209,0.007734
2026-04-25,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1899123.23,124807.92,19.54,6.5719,0.001029,0.015656
2026-04-25,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,89910.73,408.46,0.884,0.4543,0.000983,0.216413
2026-04-26,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,477776.38,540554.85,98.7782,113.1397,0.020675,0.018273
2026-04-26,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,365299.44,443130.0,122.9996,121.306,0.033671,0.027757
2026-04-26,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,541105.07,509118.9,72.7784,94.0887,0.01345,0.014295
2026-04-26,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1897488.98,401224.12,105.7419,21.145,0.005573,0.026355
2026-04-26,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,91658.58,6354.64,13.9049,6.9329,0.01517,0.218815
2026-04-27,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,475230.12,511012.65,156.5849,107.5295,0.032949,0.030642
2026-04-27,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,363283.28,295235.46,143.684,81.2687,0.039552,0.048668
2026-04-27,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,527613.91,487805.13,165.2719,92.4549,0.031324,0.033881
2026-04-27,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1832808.0,427945.24,158.7596,23.3492,0.008662,0.037098
2026-04-27,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,88961.57,5562.3,23.381,6.2525,0.026282,0.420349
2026-04-28,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,472465.28,96919.88,31.9902,20.5137,0.006771,0.033007
2026-04-28,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,363756.4,154680.98,63.4655,42.5232,0.017447,0.04103
2026-04-28,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,527304.62,335983.14,110.4474,63.7171,0.020946,0.032873
2026-04-28,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1828031.99,339672.19,117.5919,18.5813,0.006433,0.034619
2026-04-28,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,88617.7,8144.89,16.5122,9.191,0.018633,0.202731
2026-04-29,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,430880.97,342746.27,98.4913,79.5455,0.022858,0.028736
2026-04-29,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,360766.97,473653.35,174.4951,131.2907,0.048368,0.03684
2026-04-29,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,518350.96,666408.49,187.2209,128.5632,0.036119,0.028094
2026-04-29,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1798570.01,776044.64,243.8674,43.1479,0.013559,0.031424
2026-04-29,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,86439.71,9601.44,24.8148,11.1077,0.028708,0.258449
2026-04-30,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,437153.14,297212.39,102.8976,67.9882,0.023538,0.034621
2026-04-30,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,360192.92,390752.67,190.1603,108.4843,0.052794,0.048665
2026-04-30,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,586202.83,434991.79,144.4078,74.205,0.024634,0.033198
2026-04-30,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1804297.39,293979.38,137.4307,16.2933,0.007617,0.046748
2026-04-30,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,87647.02,2629.69,10.8636,3.0003,0.012395,0.413113
2026-05-01,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,346710.51,319436.74,102.3417,92.1336,0.029518,0.032038
2026-05-01,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,361666.93,600586.6,162.8058,166.0607,0.045015,0.027108
2026-05-01,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,587469.4,706820.88,144.4772,120.3162,0.024593,0.02044
2026-05-01,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1845964.05,354210.68,92.9857,19.1884,0.005037,0.026252
2026-05-01,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,88792.59,5589.84,11.7663,6.2954,0.013251,0.210494
2026-05-02,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,381009.26,172324.16,43.3215,45.2283,0.01137,0.02514
2026-05-02,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,362811.87,125504.4,38.8974,34.5921,0.010721,0.030993
2026-05-02,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,528959.64,303914.14,40.7326,57.4551,0.007701,0.013403
2026-05-02,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1859150.72,165673.12,38.7082,8.9112,0.002082,0.023364
2026-05-02,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,89545.53,8340.9,16.8321,9.3147,0.018797,0.201802
2026-05-03,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,368022.5,410206.71,65.6702,111.4624,0.017844,0.016009
2026-05-03,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,363599.09,265217.92,53.4414,72.9424,0.014698,0.02015
2026-05-03,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,524796.8,759089.89,70.995,144.6445,0.013528,0.009353
2026-05-03,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1861606.18,323862.69,72.2697,17.3969,0.003882,0.022315
2026-05-03,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,90964.42,2702.29,5.4308,2.9707,0.00597,0.200971
2026-05-04,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,439763.51,682157.1,239.8957,155.1191,0.054551,0.035167
2026-05-04,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,363568.71,578094.88,262.4487,159.0057,0.072187,0.045399
2026-05-04,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,477274.62,815533.84,216.2781,170.8731,0.045315,0.02652
2026-05-04,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1886153.25,864543.77,233.1502,45.8363,0.012361,0.026968
2026-05-04,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,67926.21,13193.63,27.5875,19.4235,0.040614,0.209097
2026-05-05,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,443349.3,79987.57,25.7283,18.0417,0.005803,0.032165
2026-05-05,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,213184.93,49176.02,14.6744,23.0673,0.006883,0.029841
2026-05-05,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,482672.92,600292.03,112.4717,124.3683,0.023302,0.018736
2026-05-05,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1926693.02,495311.23,151.1738,25.7078,0.007846,0.030521
2026-05-05,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,68037.09,5170.64,10.6767,7.5997,0.015692,0.206487
2026-05-06,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,439441.4,641645.92,146.2724,146.014,0.033286,0.022796
2026-05-06,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,215304.39,458406.25,121.4019,212.9108,0.056386,0.026483
2026-05-06,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,474675.2,1053785.6,173.9709,222.0014,0.036651,0.016509
2026-05-06,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1928008.29,710099.2,202.8109,36.8307,0.010519,0.028561
2026-05-06,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,67870.07,6863.51,21.5269,10.1127,0.031718,0.313642
2026-05-07,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,433891.9,791838.71,144.2027,182.4968,0.033235,0.018211
2026-05-07,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,213434.82,55366.0,26.5104,25.9405,0.012421,0.047882
2026-05-07,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,470040.98,809822.75,232.6811,172.2877,0.049502,0.028732
2026-05-07,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1888898.78,313251.61,96.3996,16.5838,0.005103,0.030774
2026-05-07,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,66383.17,1555.86,5.2985,2.3438,0.007982,0.340547
2026-05-08,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,427662.72,312716.97,118.5003,73.1223,0.027709,0.037894
2026-05-08,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,214456.24,492246.82,220.1427,229.5325,0.102652,0.044722
2026-05-08,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,468641.29,491944.48,166.7031,104.9725,0.035572,0.033887
2026-05-08,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1897261.41,310860.24,80.4713,16.3847,0.004241,0.025887
2026-05-08,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,66979.88,3527.07,7.1094,5.2659,0.010614,0.201568
2026-05-09,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,428866.68,282470.59,45.7917,65.8644,0.010677,0.016211
2026-05-09,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,214654.97,219405.87,60.6224,102.2133,0.028242,0.02763
2026-05-09,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,476106.16,420887.33,94.8778,88.402,0.019928,0.022542
2026-05-09,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1912842.38,153649.48,29.145,8.0325,0.001524,0.018969
2026-05-09,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,67291.95,635.88,2.3096,0.945,0.003432,0.36322
2026-05-10,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,434675.44,755926.15,126.5734,173.9059,0.029119,0.016744
2026-05-10,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,215051.9,668156.4,142.0565,310.6954,0.066057,0.021261
2026-05-10,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,475994.29,959426.9,98.202,201.5627,0.020631,0.010235
2026-05-10,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1940151.4,587215.1,137.6902,30.2665,0.007097,0.023448
2026-05-10,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,69305.71,8436.88,33.7032,12.1734,0.04863,0.399475
2026-05-11,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,434107.92,1068560.01,210.3544,246.1508,0.048457,0.019686
2026-05-11,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,214956.56,509302.73,190.1786,236.9329,0.088473,0.037341
2026-05-11,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,469297.59,722143.25,150.6723,153.8775,0.032106,0.020865
2026-05-11,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1924415.9,391325.0,77.6779,20.3347,0.004036,0.01985
2026-05-11,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,68426.41,7768.22,38.6614,11.3527,0.056501,0.497687
2026-05-12,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,433939.47,772342.04,134.3141,177.9838,0.030952,0.01739
2026-05-12,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,213075.03,365873.02,101.1759,171.7109,0.047484,0.027653
2026-05-12,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,462779.11,810970.05,133.3999,175.2391,0.028826,0.016449
2026-05-12,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1893159.67,274646.21,52.6867,14.5073,0.002783,0.019183
2026-05-12,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,66092.47,3090.86,15.1071,4.6766,0.022857,0.488766
2026-05-13,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,430842.95,310313.92,73.6502,72.0248,0.017094,0.023734
2026-05-13,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,212246.45,140180.0,69.2646,66.0459,0.032634,0.049411
2026-05-13,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,455001.58,505452.19,166.7415,111.088,0.036646,0.032989
2026-05-13,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1871071.8,397738.4,115.6072,21.2572,0.006179,0.029066
2026-05-13,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,65826.05,6212.91,13.0723,9.4384,0.019859,0.210406
2026-05-14,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,402713.97,521760.07,247.9211,129.561,0.061563,0.047516
2026-05-14,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,212335.12,314240.27,155.5369,147.9926,0.073251,0.049496
2026-05-14,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,438358.27,573229.38,198.527,130.7673,0.045289,0.034633
2026-05-14,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1890875.36,415144.98,118.5095,21.9552,0.006267,0.028547
2026-05-14,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,67146.28,5755.66,19.548,8.5718,0.029112,0.33963
2026-05-15,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,403922.51,399455.04,199.7275,98.894,0.049447,0.05
2026-05-15,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,210015.7,177048.75,88.5244,84.3026,0.042151,0.05
2026-05-15,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,430829.86,258945.48,88.6518,60.1039,0.020577,0.034236
2026-05-15,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1840669.29,773924.48,320.6086,42.0458,0.017418,0.041426
2026-05-15,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,65205.54,2284.73,11.4237,3.5039,0.017519,0.5
2026-05-16,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,401988.65,112882.02,56.4273,28.0809,0.014037,0.049988
2026-05-16,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,208442.2,46771.25,23.3856,22.4385,0.011219,0.05
2026-05-16,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,417965.47,84069.3,27.6696,20.1139,0.00662,0.032913
2026-05-16,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1808775.96,462766.07,144.6613,25.5845,0.007998,0.03126
2026-05-16,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,64069.7,9553.51,21.5038,14.9111,0.033563,0.225087
2026-05-17,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,400188.19,182795.6,44.7172,45.6774,0.011174,0.024463
2026-05-17,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,211585.01,67217.34,26.4448,31.7685,0.012498,0.039342
2026-05-17,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,413786.16,30011.11,5.6487,7.2528,0.001365,0.018822
2026-05-17,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1790217.39,353690.44,109.4387,19.7568,0.006113,0.030942
2026-05-17,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,61477.58,7610.37,15.4291,12.3791,0.025097,0.202738
2026-05-18,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,398813.87,177739.84,65.0181,44.5671,0.016303,0.03658
2026-05-18,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,212040.45,511446.06,251.0423,241.2021,0.118394,0.049085
2026-05-18,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,410117.54,470845.25,151.6638,114.8074,0.036981,0.032211
2026-05-18,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1769722.43,436489.58,310.8323,24.6643,0.017564,0.071212
2026-05-18,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,71951.78,2644.81,10.022,3.6758,0.013929,0.378932
2026-05-19,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,420045.49,239256.34,50.5072,56.9596,0.012024,0.02111
2026-05-19,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,210964.18,537442.83,227.8503,254.7555,0.108004,0.042395
2026-05-19,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,401971.69,507689.15,132.3605,126.2997,0.032928,0.026071
2026-05-19,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1774732.83,1379540.81,135.0444,77.7323,0.007609,0.009789
2026-05-19,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,70854.84,4936.33,10.5199,6.9668,0.014847,0.213111
2026-05-20,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,400122.19,835497.39,155.3978,208.8106,0.038838,0.018599
2026-05-20,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,211666.53,725295.5,150.0833,342.6595,0.070906,0.020693
2026-05-20,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,411233.35,569713.33,55.063,138.5377,0.01339,0.009665
2026-05-20,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1789986.1,2221107.73,195.2786,124.0852,0.01091,0.008792
2026-05-20,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,71749.66,2272.62,5.6799,3.1674,0.007916,0.249927
2026-05-21,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,423251.82,950092.99,141.4401,224.4746,0.033417,0.014887
2026-05-21,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,211548.18,839389.77,172.4223,396.7842,0.081505,0.020541
2026-05-21,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,411671.31,1698774.31,174.7807,412.6531,0.042456,0.010289
2026-05-21,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1787190.59,3392096.56,204.5447,189.8005,0.011445,0.00603
2026-05-21,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,81792.6,6323.05,12.6827,7.7306,0.015506,0.200579
2026-05-22,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,398875.38,874208.32,57.4343,219.1683,0.014399,0.00657
2026-05-22,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,211185.73,348372.49,69.8538,164.9602,0.033077,0.020051
2026-05-22,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,412919.86,1818608.29,147.1644,440.4264,0.03564,0.008092
2026-05-22,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1774299.2,2402996.83,136.9329,135.4336,0.007718,0.005698
2026-05-22,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,82517.59,3925.55,7.9113,4.7572,0.009587,0.201534
2026-05-23,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,398150.4,167095.59,14.6985,41.968,0.003692,0.008796
2026-05-23,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,209632.34,95093.1,47.4601,45.3618,0.02264,0.049909
2026-05-23,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,398364.59,499125.33,46.5383,125.2936,0.011682,0.009324
2026-05-23,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1730147.05,1019316.24,75.8968,58.915,0.004387,0.007446
2026-05-23,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,79692.84,13088.54,28.3574,16.4237,0.035583,0.216658
2026-05-24,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,398710.51,687951.45,64.686,172.5441,0.016224,0.009403
2026-05-24,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,210908.45,157324.09,78.1094,74.5935,0.037035,0.049649
2026-05-24,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,406199.81,403087.45,33.0906,99.2338,0.008146,0.008209
2026-05-24,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1739781.2,1400283.88,172.3749,80.4862,0.009908,0.01231
2026-05-24,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,80536.18,650.4,1.8942,0.8076,0.002352,0.29123
2026-05-25,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,271797.65,782334.94,72.2022,287.8373,0.026565,0.009229
2026-05-25,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,211778.47,224935.93,97.5583,106.2128,0.046066,0.043372
2026-05-25,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,404976.89,309676.2,23.1046,76.4676,0.005705,0.007461
2026-05-25,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1789677.24,256131.56,20.6258,14.3116,0.001152,0.008053
2026-05-25,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,81632.78,4554.22,9.1348,5.5789,0.01119,0.200578
2026-05-26,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,351700.37,1876173.33,166.5389,533.4579,0.047352,0.008877
2026-05-26,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,199405.55,609303.85,190.9081,305.5601,0.095739,0.031332
2026-05-26,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,402907.28,1883575.61,154.7195,467.496,0.038401,0.008214
2026-05-26,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1721511.39,1488269.32,87.2076,86.4513,0.005066,0.00586
